1.000000e-09 2.865314e-03 1.000000e-09 5.024015e-12 
2.000000e-09 2.845010e-03 2.000000e-09 -4.783877e-11 
4.000000e-09 2.833066e-03 4.000000e-09 -3.173073e-12 
8.000000e-09 2.826748e-03 8.000000e-09 -1.941839e-11 
1.600000e-08 2.827824e-03 1.600000e-08 -2.845765e-11 
3.200000e-08 2.841656e-03 3.200000e-08 -2.768547e-11 
6.400000e-08 2.879757e-03 6.400000e-08 -2.441288e-11 
1.000000e-07 2.927716e-03 1.000000e-07 -3.133126e-11 
1.064000e-07 2.941427e-03 1.064000e-07 -2.783406e-11 
1.192000e-07 2.974070e-03 1.192000e-07 -2.587918e-11 
1.448000e-07 3.036237e-03 1.448000e-07 -2.910824e-11 
1.960000e-07 3.133863e-03 1.960000e-07 -2.694472e-11 
2.960000e-07 3.281848e-03 2.960000e-07 -2.740240e-11 
3.960000e-07 3.420942e-03 3.960000e-07 -2.724777e-11 
4.960000e-07 3.563890e-03 4.960000e-07 -2.674257e-11 
5.960000e-07 3.709342e-03 5.960000e-07 -2.696933e-11 
6.960000e-07 3.852738e-03 6.960000e-07 -2.701338e-11 
7.960000e-07 3.995977e-03 7.960000e-07 -2.629005e-11 
8.960000e-07 4.138872e-03 8.960000e-07 -2.707626e-11 
9.960000e-07 4.281783e-03 9.960000e-07 -2.687402e-11 
1.096000e-06 4.424681e-03 1.096000e-06 -2.636314e-11 
1.196000e-06 4.567575e-03 1.196000e-06 -2.699446e-11 
1.296000e-06 4.710467e-03 1.296000e-06 -2.642176e-11 
1.396000e-06 4.853356e-03 1.396000e-06 -2.723960e-11 
1.496000e-06 4.996241e-03 1.496000e-06 -2.660970e-11 
1.596000e-06 5.139124e-03 1.596000e-06 -2.632833e-11 
1.696000e-06 5.282003e-03 1.696000e-06 -2.661610e-11 
1.796000e-06 5.424879e-03 1.796000e-06 -2.677348e-11 
1.896000e-06 5.567751e-03 1.896000e-06 -2.650952e-11 
1.996000e-06 5.710621e-03 1.996000e-06 -2.681434e-11 
2.096000e-06 5.853487e-03 2.096000e-06 -2.691488e-11 
2.196000e-06 5.996350e-03 2.196000e-06 -2.678165e-11 
2.296000e-06 6.139210e-03 2.296000e-06 -2.667898e-11 
2.396000e-06 6.282066e-03 2.396000e-06 -2.667578e-11 
2.496000e-06 6.424919e-03 2.496000e-06 -2.650481e-11 
2.596000e-06 6.567769e-03 2.596000e-06 -2.719439e-11 
2.696000e-06 6.710616e-03 2.696000e-06 -2.731980e-11 
2.796000e-06 6.853460e-03 2.796000e-06 -2.688246e-11 
2.896000e-06 6.996300e-03 2.896000e-06 -2.723063e-11 
2.996000e-06 7.139138e-03 2.996000e-06 -2.638828e-11 
3.096000e-06 7.281972e-03 3.096000e-06 -2.730239e-11 
3.196000e-06 7.424803e-03 3.196000e-06 -2.657196e-11 
3.296000e-06 7.567631e-03 3.296000e-06 -2.717911e-11 
3.396000e-06 7.710456e-03 3.396000e-06 -2.682384e-11 
3.496000e-06 7.853278e-03 3.496000e-06 -2.718302e-11 
3.596000e-06 7.996097e-03 3.596000e-06 -2.612573e-11 
3.696000e-06 8.138913e-03 3.696000e-06 -2.711339e-11 
3.796000e-06 8.281726e-03 3.796000e-06 -2.701427e-11 
3.896000e-06 8.424537e-03 3.896000e-06 -2.758341e-11 
3.996000e-06 8.567344e-03 3.996000e-06 -2.624155e-11 
4.096000e-06 8.710148e-03 4.096000e-06 -2.657400e-11 
4.196000e-06 8.852950e-03 4.196000e-06 -2.698718e-11 
4.296000e-06 8.995748e-03 4.296000e-06 -2.649051e-11 
4.396000e-06 9.138544e-03 4.396000e-06 -2.702910e-11 
4.496000e-06 9.281337e-03 4.496000e-06 -2.704722e-11 
4.596000e-06 9.424127e-03 4.596000e-06 -2.684649e-11 
4.696000e-06 9.566915e-03 4.696000e-06 -2.647594e-11 
4.796000e-06 9.709700e-03 4.796000e-06 -2.684329e-11 
4.896000e-06 9.852482e-03 4.896000e-06 -2.703763e-11 
4.996000e-06 9.995261e-03 4.996000e-06 -2.650685e-11 
5.096000e-06 1.013804e-02 5.096000e-06 -2.697332e-11 
5.196000e-06 1.028081e-02 5.196000e-06 -2.736661e-11 
5.296000e-06 1.042358e-02 5.296000e-06 -2.667241e-11 
5.396000e-06 1.056635e-02 5.396000e-06 -2.675519e-11 
5.496000e-06 1.070912e-02 5.496000e-06 -2.698647e-11 
5.596000e-06 1.085188e-02 5.596000e-06 -2.604642e-11 
5.696000e-06 1.099464e-02 5.696000e-06 -2.689836e-11 
5.796000e-06 1.113740e-02 5.796000e-06 -2.653199e-11 
5.896000e-06 1.128016e-02 5.896000e-06 -2.682580e-11 
5.996000e-06 1.142291e-02 5.996000e-06 -2.652239e-11 
6.096000e-06 1.156566e-02 6.096000e-06 -2.682580e-11 
6.196000e-06 1.170841e-02 6.196000e-06 -2.657320e-11 
6.296000e-06 1.185116e-02 6.296000e-06 -2.677464e-11 
6.396000e-06 1.199390e-02 6.396000e-06 -2.640693e-11 
6.496000e-06 1.213665e-02 6.496000e-06 -2.703221e-11 
6.596000e-06 1.227939e-02 6.596000e-06 -2.696968e-11 
6.696000e-06 1.242212e-02 6.696000e-06 -2.656467e-11 
6.796000e-06 1.256486e-02 6.796000e-06 -2.649504e-11 
6.896000e-06 1.270759e-02 6.896000e-06 -2.722050e-11 
6.996000e-06 1.285032e-02 6.996000e-06 -2.650179e-11 
7.096000e-06 1.299305e-02 7.096000e-06 -2.701729e-11 
7.196000e-06 1.313577e-02 7.196000e-06 -2.671744e-11 
7.296000e-06 1.327850e-02 7.296000e-06 -2.646839e-11 
7.396000e-06 1.342122e-02 7.396000e-06 -2.696471e-11 
7.496000e-06 1.356394e-02 7.496000e-06 -2.676114e-11 
7.596000e-06 1.370666e-02 7.596000e-06 -2.657275e-11 
7.696000e-06 1.384937e-02 7.696000e-06 -2.656423e-11 
7.796000e-06 1.399208e-02 7.796000e-06 -2.662924e-11 
7.896000e-06 1.413479e-02 7.896000e-06 -2.713906e-11 
7.996000e-06 1.427750e-02 7.996000e-06 -2.727974e-11 
8.096000e-06 1.442021e-02 8.096000e-06 -2.725026e-11 
8.196000e-06 1.456291e-02 8.196000e-06 -2.743713e-11 
8.296000e-06 1.470562e-02 8.296000e-06 -2.684631e-11 
8.396000e-06 1.484832e-02 8.396000e-06 -2.694082e-11 
8.496000e-06 1.499101e-02 8.496000e-06 -2.661858e-11 
8.596000e-06 1.513371e-02 8.596000e-06 -2.678379e-11 
8.696000e-06 1.527641e-02 8.696000e-06 -2.674329e-11 
8.796000e-06 1.541910e-02 8.796000e-06 -2.675714e-11 
8.896000e-06 1.556179e-02 8.896000e-06 -2.755757e-11 
8.996000e-06 1.570448e-02 8.996000e-06 -2.760695e-11 
9.096000e-06 1.584716e-02 9.096000e-06 -2.667188e-11 
9.196000e-06 1.598985e-02 9.196000e-06 -2.614359e-11 
9.296000e-06 1.613253e-02 9.296000e-06 -2.654185e-11 
9.396000e-06 1.627521e-02 9.396000e-06 -2.647825e-11 
9.496000e-06 1.641789e-02 9.496000e-06 -2.697661e-11 
9.596000e-06 1.656057e-02 9.596000e-06 -2.672117e-11 
9.696000e-06 1.670324e-02 9.696000e-06 -2.694961e-11 
9.796000e-06 1.684592e-02 9.796000e-06 -2.782820e-11 
9.896000e-06 1.698859e-02 9.896000e-06 -2.699295e-11 
9.996000e-06 1.713126e-02 9.996000e-06 -2.697519e-11 
1.009600e-05 1.727392e-02 1.009600e-05 -2.651014e-11 
1.019600e-05 1.741659e-02 1.019600e-05 -2.688317e-11 
1.029600e-05 1.755925e-02 1.029600e-05 -2.694854e-11 
1.039600e-05 1.770192e-02 1.039600e-05 -2.711374e-11 
1.049600e-05 1.784458e-02 1.049600e-05 -2.682953e-11 
1.059600e-05 1.798724e-02 1.059600e-05 -2.671975e-11 
1.069600e-05 1.812989e-02 1.069600e-05 -2.678654e-11 
1.079600e-05 1.827255e-02 1.079600e-05 -2.690982e-11 
1.089600e-05 1.841520e-02 1.089600e-05 -2.705797e-11 
1.099600e-05 1.855786e-02 1.099600e-05 -2.702635e-11 
1.109600e-05 1.870051e-02 1.109600e-05 -2.599890e-11 
1.119600e-05 1.884315e-02 1.119600e-05 -2.667143e-11 
1.129600e-05 1.898580e-02 1.129600e-05 -2.721748e-11 
1.139600e-05 1.912845e-02 1.139600e-05 -2.677686e-11 
1.149600e-05 1.927109e-02 1.149600e-05 -2.746289e-11 
1.159600e-05 1.941373e-02 1.159600e-05 -2.749486e-11 
1.169600e-05 1.955637e-02 1.169600e-05 -2.675199e-11 
1.179600e-05 1.969901e-02 1.179600e-05 -2.744086e-11 
1.189600e-05 1.984165e-02 1.189600e-05 -2.715451e-11 
1.199600e-05 1.998428e-02 1.199600e-05 -2.610717e-11 
1.209600e-05 2.012692e-02 1.209600e-05 -2.633455e-11 
1.219600e-05 2.026955e-02 1.219600e-05 -2.615762e-11 
1.229600e-05 2.041218e-02 1.229600e-05 -2.610113e-11 
1.239600e-05 2.055481e-02 1.239600e-05 -2.710051e-11 
1.249600e-05 2.069744e-02 1.249600e-05 -2.662445e-11 
1.259600e-05 2.877698e-11 1.259600e-05 8.920719e-03 
1.269600e-05 4.334311e-11 1.269600e-05 8.908272e-03 
1.279600e-05 -9.983125e-11 1.279600e-05 8.902243e-03 
1.289600e-05 -2.664535e-11 1.289600e-05 8.900042e-03 
1.299600e-05 3.161915e-11 1.299600e-05 8.899181e-03 
1.309600e-05 3.534950e-11 1.309600e-05 8.899724e-03 
1.319600e-05 2.913225e-11 1.319600e-05 8.903322e-03 
1.329600e-05 2.895462e-11 1.329600e-05 8.905061e-03 
1.339600e-05 2.859935e-11 1.339600e-05 8.902305e-03 
1.349600e-05 2.877698e-11 1.349600e-05 8.900571e-03 
1.359600e-05 2.913225e-11 1.359600e-05 8.899545e-03 
1.369600e-05 2.895462e-11 1.369600e-05 8.897926e-03 
1.379600e-05 2.877698e-11 1.379600e-05 8.896248e-03 
1.389600e-05 2.930989e-11 1.389600e-05 8.894458e-03 
1.399600e-05 2.895462e-11 1.399600e-05 8.892676e-03 
1.409600e-05 2.913225e-11 1.409600e-05 8.890889e-03 
1.419600e-05 2.877698e-11 1.419600e-05 8.889102e-03 
1.429600e-05 2.913225e-11 1.429600e-05 8.887315e-03 
1.439600e-05 2.895462e-11 1.439600e-05 8.885528e-03 
1.449600e-05 2.877698e-11 1.449600e-05 8.883740e-03 
1.459600e-05 2.895462e-11 1.459600e-05 8.881952e-03 
1.469600e-05 2.877698e-11 1.469600e-05 8.880164e-03 
