1.000000e-08 1.000000e-09 1.000000e-08 1.000000e-11 
1.000012e-08 1.120011e-09 1.000012e-08 1.120012e-11 
1.000036e-08 1.240037e-09 1.000036e-08 1.240039e-11 
1.000084e-08 1.480096e-09 1.000084e-08 1.480101e-11 
1.000180e-08 1.960251e-09 1.000180e-08 1.960261e-11 
1.000372e-08 2.920699e-09 1.000372e-08 2.920718e-11 
1.000756e-08 4.842147e-09 1.000756e-08 4.842185e-11 
1.001524e-08 8.687255e-09 1.001524e-08 8.687331e-11 
1.003060e-08 1.638632e-08 1.003060e-08 1.638647e-10 
1.006132e-08 3.181984e-08 1.006132e-08 3.182015e-10 
1.012276e-08 6.282847e-08 1.012276e-08 6.282909e-10 
1.024564e-08 1.254121e-07 1.024564e-08 1.254133e-09 
1.049140e-08 2.528445e-07 1.049140e-08 2.528470e-09 
1.098292e-08 5.167705e-07 1.098292e-08 5.167756e-09 
1.196596e-08 1.222361e-09 1.196596e-08 1.222363e-11 
1.212611e-08 1.928730e-07 1.212611e-08 1.928750e-09 
1.229607e-08 2.073514e-07 1.229607e-08 2.073535e-09 
1.247281e-08 2.186065e-07 1.247281e-08 2.186087e-09 
1.261477e-08 1.783627e-07 1.261477e-08 1.783646e-09 
1.273894e-08 1.579533e-07 1.273894e-08 1.579549e-09 
1.286848e-08 1.663566e-07 1.286848e-08 1.663583e-09 
1.300012e-08 1.707527e-07 1.300012e-08 1.707545e-09 
1.300318e-08 1.352629e-09 1.300318e-08 1.352633e-11 
1.300929e-08 1.353425e-09 1.300929e-08 1.353428e-11 
1.302152e-08 1.355017e-09 1.302152e-08 1.355020e-11 
1.304598e-08 1.358208e-09 1.304598e-08 1.358211e-11 
1.309489e-08 1.364613e-09 1.309489e-08 1.364616e-11 
1.319271e-08 1.377518e-09 1.319271e-08 1.377522e-11 
1.338836e-08 1.403712e-09 1.338836e-08 1.403716e-11 
1.377966e-08 1.457632e-09 1.377966e-08 1.457636e-11 
1.379653e-08 1.459958e-09 1.379653e-08 1.459963e-11 
1.383025e-08 1.464622e-09 1.383025e-08 1.464627e-11 
1.387061e-08 1.470221e-09 1.387061e-08 1.470225e-11 
1.390849e-08 1.475489e-09 1.390849e-08 1.475494e-11 
1.394464e-08 1.480529e-09 1.394464e-08 1.480534e-11 
1.401692e-08 1.490661e-09 1.401692e-08 1.490666e-11 
1.403560e-08 2.767087e-08 1.403560e-08 2.767116e-10 
1.406752e-08 4.630342e-08 1.406752e-08 4.630389e-10 
1.413137e-08 9.132188e-08 1.413137e-08 9.132283e-10 
1.425906e-08 1.819703e-07 1.425906e-08 1.819723e-09 
1.451445e-08 3.657135e-07 1.451445e-08 3.657173e-09 
1.502522e-08 7.429845e-07 1.502522e-08 7.429924e-09 
1.604676e-08 1.802737e-09 1.604676e-08 1.802745e-11 
1.808985e-08 2.172324e-09 1.808985e-08 2.172336e-11 
2.217602e-08 3.078465e-09 2.217602e-08 3.078486e-11 
3.034836e-08 5.558611e-09 3.034836e-08 5.558657e-11 
4.669304e-08 1.319035e-08 4.669304e-08 1.319048e-10 
7.938240e-08 3.913952e-08 7.938240e-08 3.914008e-10 
1.447611e-07 1.337799e-07 1.447611e-07 1.337830e-09 
2.755186e-07 4.940233e-07 2.755186e-07 4.940437e-09 
2.803132e-07 5.074611e-07 2.803132e-07 5.074839e-09 
2.854445e-07 5.221055e-07 2.854445e-07 5.221309e-09 
2.914160e-07 5.395042e-07 2.914160e-07 5.395326e-09 
2.962158e-07 5.537194e-07 2.962158e-07 5.537504e-09 
3.011009e-07 5.684257e-07 3.011009e-07 5.684594e-09 
3.071982e-07 5.871531e-07 3.071982e-07 5.871902e-09 
3.131897e-07 6.059145e-07 3.131897e-07 6.059551e-09 
3.190693e-07 6.246707e-07 3.190693e-07 6.247148e-09 
3.221244e-07 6.345101e-07 3.221244e-07 6.345561e-09 
3.249496e-07 6.436887e-07 3.249496e-07 6.437365e-09 
3.283735e-07 6.549298e-07 3.283735e-07 6.549797e-09 
3.331829e-07 6.709508e-07 3.331829e-07 6.710039e-09 
3.403297e-07 6.952687e-07 3.403297e-07 6.953265e-09 
3.501471e-07 7.296370e-07 3.501471e-07 7.297016e-09 
3.542838e-07 7.442898e-07 3.542838e-07 7.443574e-09 
3.583006e-07 7.586791e-07 3.583006e-07 7.587496e-09 
3.628563e-07 7.752061e-07 3.628563e-07 7.752801e-09 
3.670822e-07 7.907154e-07 3.670822e-07 7.907926e-09 
3.707210e-07 8.042025e-07 3.707210e-07 8.042825e-09 
3.739111e-07 8.161278e-07 3.739111e-07 8.162104e-09 
3.771453e-07 8.283229e-07 3.771453e-07 8.284081e-09 
3.806803e-07 8.417772e-07 3.806803e-07 8.418653e-09 
3.844392e-07 8.562246e-07 3.844392e-07 8.563158e-09 
3.881584e-07 8.706580e-07 3.881584e-07 8.707523e-09 
3.917344e-07 8.846631e-07 3.917344e-07 8.847606e-09 
3.952753e-07 8.986562e-07 3.952753e-07 8.987567e-09 
3.989062e-07 9.131370e-07 3.989062e-07 9.132408e-09 
4.026495e-07 9.282060e-07 4.026495e-07 9.283132e-09 
4.064384e-07 9.436019e-07 4.064384e-07 9.437125e-09 
4.102133e-07 9.590837e-07 4.102133e-07 9.591979e-09 
4.139808e-07 9.746768e-07 4.139808e-07 9.747946e-09 
4.177823e-07 9.905549e-07 4.177823e-07 9.906763e-09 
4.216412e-07 1.006822e-06 4.216412e-07 1.006947e-08 
4.255472e-07 1.023440e-06 4.255472e-07 1.023569e-08 
4.294783e-07 1.040319e-06 4.294783e-07 1.040452e-08 
4.334273e-07 1.057431e-06 4.334273e-07 1.057568e-08 
4.374037e-07 1.074820e-06 4.374037e-07 1.074961e-08 
4.414188e-07 1.092538e-06 4.414188e-07 1.092684e-08 
4.454739e-07 1.110599e-06 4.454739e-07 1.110749e-08 
4.495634e-07 1.128979e-06 4.495634e-07 1.129133e-08 
4.536826e-07 1.147663e-06 4.536826e-07 1.147822e-08 
4.578327e-07 1.166658e-06 4.578327e-07 1.166822e-08 
4.620176e-07 1.185988e-06 4.620176e-07 1.186157e-08 
4.662393e-07 1.205667e-06 4.662393e-07 1.205840e-08 
4.704973e-07 1.225695e-06 4.704973e-07 1.225874e-08 
4.747899e-07 1.246071e-06 4.747899e-07 1.246254e-08 
4.791168e-07 1.266796e-06 4.791168e-07 1.266985e-08 
4.834792e-07 1.287882e-06 4.834792e-07 1.288077e-08 
4.878785e-07 1.309339e-06 4.878785e-07 1.309540e-08 
4.923148e-07 1.331174e-06 4.923148e-07 1.331381e-08 
4.967882e-07 1.353391e-06 4.967882e-07 1.353603e-08 
5.012984e-07 1.375995e-06 5.012984e-07 1.376213e-08 
5.058459e-07 1.398992e-06 5.058459e-07 1.399216e-08 
5.104314e-07 1.422391e-06 5.104314e-07 1.422622e-08 
5.150553e-07 1.446201e-06 5.150553e-07 1.446438e-08 
5.197179e-07 1.470427e-06 5.197179e-07 1.470670e-08 
5.244194e-07 1.495075e-06 5.244194e-07 1.495326e-08 
5.291602e-07 1.520154e-06 5.291602e-07 1.520412e-08 
5.339405e-07 1.545671e-06 5.339405e-07 1.545936e-08 
5.387609e-07 1.571634e-06 5.387609e-07 1.571906e-08 
5.436217e-07 1.598051e-06 5.436217e-07 1.598331e-08 
5.485233e-07 1.624929e-06 5.485233e-07 1.625217e-08 
5.534659e-07 1.652277e-06 5.534659e-07 1.652572e-08 
5.584500e-07 1.680102e-06 5.584500e-07 1.680406e-08 
5.634759e-07 1.708414e-06 5.634759e-07 1.708726e-08 
5.685441e-07 1.737220e-06 5.685441e-07 1.737540e-08 
5.736549e-07 1.766529e-06 5.736549e-07 1.766859e-08 
5.788087e-07 1.796351e-06 5.788087e-07 1.796689e-08 
5.840058e-07 1.826693e-06 5.840058e-07 1.827040e-08 
5.892467e-07 1.857565e-06 5.892467e-07 1.857922e-08 
5.945317e-07 1.888976e-06 5.945317e-07 1.889343e-08 
5.998613e-07 1.920936e-06 5.998613e-07 1.921313e-08 
6.052358e-07 1.953455e-06 6.052358e-07 1.953842e-08 
6.106557e-07 1.986541e-06 6.106557e-07 1.986938e-08 
6.161213e-07 2.020205e-06 6.161213e-07 2.020613e-08 
6.216331e-07 2.054457e-06 6.216331e-07 2.054876e-08 
6.271915e-07 2.089307e-06 6.271915e-07 2.089738e-08 
6.327968e-07 2.124766e-06 6.327968e-07 2.125208e-08 
6.384496e-07 2.160844e-06 6.384496e-07 2.161298e-08 
6.441502e-07 2.197552e-06 6.441502e-07 2.198018e-08 
6.498990e-07 2.234901e-06 6.498990e-07 2.235380e-08 
6.556966e-07 2.272902e-06 6.556966e-07 2.273394e-08 
6.615432e-07 2.311567e-06 6.615432e-07 2.312072e-08 
6.674394e-07 2.350907e-06 6.674394e-07 2.351425e-08 
6.733857e-07 2.390934e-06 6.733857e-07 2.391466e-08 
6.793823e-07 2.431660e-06 6.793823e-07 2.432206e-08 
6.854299e-07 2.473097e-06 6.854299e-07 2.473658e-08 
6.915288e-07 2.515258e-06 6.915288e-07 2.515834e-08 
6.976795e-07 2.558155e-06 6.976795e-07 2.558746e-08 
7.038824e-07 2.601800e-06 7.038824e-07 2.602407e-08 
7.101381e-07 2.646208e-06 7.101381e-07 2.646831e-08 
7.164470e-07 2.691391e-06 7.164470e-07 2.692030e-08 
7.228096e-07 2.737363e-06 7.228096e-07 2.738019e-08 
7.292263e-07 2.784138e-06 7.292263e-07 2.784811e-08 
7.356976e-07 2.831729e-06 7.356976e-07 2.832421e-08 
7.422240e-07 2.880151e-06 7.422240e-07 2.880861e-08 
7.488060e-07 2.929419e-06 7.488060e-07 2.930147e-08 
7.554441e-07 2.979546e-06 7.554441e-07 2.980294e-08 
7.621388e-07 3.030549e-06 7.621388e-07 3.031317e-08 
7.688905e-07 3.082442e-06 7.688905e-07 3.083230e-08 
7.756999e-07 3.135241e-06 7.756999e-07 3.136050e-08 
7.825673e-07 3.188962e-06 7.825673e-07 3.189792e-08 
7.894934e-07 3.243621e-06 7.894934e-07 3.244473e-08 
7.964785e-07 3.299234e-06 7.964785e-07 3.300108e-08 
8.035234e-07 3.355817e-06 8.035234e-07 3.356714e-08 
8.106284e-07 3.413388e-06 8.106284e-07 3.414309e-08 
8.177941e-07 3.471965e-06 8.177941e-07 3.472910e-08 
8.250210e-07 3.531564e-06 8.250210e-07 3.532533e-08 
8.323098e-07 3.592203e-06 8.323098e-07 3.593198e-08 
8.396608e-07 3.653900e-06 8.396608e-07 3.654922e-08 
8.470748e-07 3.716675e-06 8.470748e-07 3.717723e-08 
